batch_start,batch_close,candidate_id,ivrs,introductions,first_round_interviews,final_offers,hired,,,,,,,Predicted,Actual,Variance
9/14/16,9/26/16,1181190,20,6,5,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1188491,8,2,2,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1181423,4,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1181270,3,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1106248,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1180389,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1138802,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1191302,5,4,3,2,TRUE,,,,,,,,,
9/14/16,9/26/16,1160031,2,2,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1188975,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1160794,1,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,192085,12,7,5,1,TRUE,,,,,,,,,
9/14/16,9/26/16,1181473,4,1,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1180447,6,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1179782,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1181746,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1191220,5,3,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,860455,6,6,6,1,FALSE,,,,,,,,,
9/14/16,9/26/16,1180875,5,5,5,0,FALSE,,,,,,,,,
9/14/16,9/26/16,42017,27,4,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,104733,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,597034,5,3,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1185989,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1105249,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,270417,8,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,341748,6,6,5,1,TRUE,,,,,,,,,
9/14/16,9/26/16,1181729,3,2,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1182937,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1180144,3,3,2,0,FALSE,,,,,,,,,
9/14/16,9/26/16,727644,10,1,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1164216,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,365678,5,5,5,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1182382,2,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,441219,6,4,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,402945,1,1,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,357665,10,3,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,5696,17,6,5,1,TRUE,,,,,,,,,
9/14/16,9/26/16,1182107,1,1,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,43800,4,2,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,653996,2,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,790055,1,1,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1187522,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,687338,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1171473,2,1,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1116943,1,1,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1187307,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1189355,1,1,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1186028,1,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,375892,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,469583,3,3,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1186039,1,1,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1192895,18,6,4,1,TRUE,,,,,,,,,
9/14/16,9/26/16,707930,1,1,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1184069,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,142558,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,21860,16,4,2,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1167537,7,7,6,0,FALSE,,,,,,,,,
9/14/16,9/26/16,797721,21,6,4,1,TRUE,,,,,,,,,
9/14/16,9/26/16,94749,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,654516,2,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,329656,4,4,3,1,TRUE,,,,,,,,,
9/14/16,9/26/16,1002892,1,1,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1189348,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1187206,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1170051,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1177640,3,3,2,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1188275,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,23908,6,4,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1135498,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,157448,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1192526,1,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,18079,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1181360,5,1,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1191860,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,799459,2,2,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,423317,12,6,4,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1191372,1,1,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,389740,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,718080,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1168214,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,897780,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,144593,7,4,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,813717,2,2,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1161453,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1133810,10,6,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1175022,4,4,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1180410,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1184343,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1037162,17,16,13,2,TRUE,,,,,,,,,
9/14/16,9/26/16,91950,13,10,8,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1182309,11,2,2,0,FALSE,,,,,,,,,
9/14/16,9/26/16,92420,3,3,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1058675,4,4,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1080314,2,1,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,94080,10,7,6,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1183871,1,1,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,744530,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1183361,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,11807,27,15,12,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1170869,4,4,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1185037,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,799443,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,159029,4,4,4,0,FALSE,,,,,,,,,
9/14/16,9/26/16,84561,5,5,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1170891,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,18900,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1190935,1,1,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,451061,3,3,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,964786,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1188368,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1187638,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,909704,9,1,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1153756,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,172219,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1174708,9,5,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1185710,2,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,967594,21,2,2,0,FALSE,,,,,,,,,
9/14/16,9/26/16,25131,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,862006,32,8,7,1,TRUE,,,,,,,,,
9/14/16,9/26/16,981818,13,1,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,168988,4,4,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1179789,5,5,4,0,FALSE,,,,,,,,,
9/14/16,9/26/16,214936,4,4,3,1,TRUE,,,,,,,,,
9/14/16,9/26/16,1191608,2,1,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,735321,4,4,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,613701,5,5,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1192661,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,811035,6,5,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,126736,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,431549,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,82876,5,4,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1184658,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,132438,12,12,9,0,FALSE,,,,,,,,,
9/14/16,9/26/16,626116,3,3,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,205357,25,11,10,1,FALSE,,,,,,,,,
9/14/16,9/26/16,19589,36,11,10,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1162989,16,5,5,1,TRUE,,,,,,,,,
9/14/16,9/26/16,1055055,7,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,31773,4,4,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,968010,19,14,12,0,FALSE,,,,,,,,,
9/14/16,9/26/16,144613,11,1,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1012770,12,11,9,0,FALSE,,,,,,,,,
9/14/16,9/26/16,295344,1,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1160426,14,12,11,1,FALSE,,,,,,,,,
9/14/16,9/26/16,844689,13,11,5,0,FALSE,,,,,,,,,
9/14/16,9/26/16,101093,11,3,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1187807,2,2,2,0,FALSE,,,,,,,,,
9/14/16,9/26/16,107776,4,3,2,0,FALSE,,,,,,,,,
9/14/16,9/26/16,652456,3,2,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1153469,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1064112,1,1,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1173261,7,5,6,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1181344,37,13,11,2,FALSE,,,,,,,,,
9/14/16,9/26/16,1191702,2,1,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1190897,1,1,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,413781,6,6,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1180848,2,2,2,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1173080,3,3,1,1,TRUE,,,,,,,,,
9/14/16,9/26/16,1188422,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1188428,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,996683,4,4,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1125188,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,113545,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1174324,6,6,5,0,FALSE,,,,,,,,,
9/14/16,9/26/16,783534,5,4,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,794618,9,1,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1165211,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,575668,22,12,10,1,FALSE,,,,,,,,,
9/14/16,9/26/16,1188615,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1133089,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,554627,5,5,5,0,FALSE,,,,,,,,,
9/14/16,9/26/16,43671,6,5,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1187163,8,8,6,1,FALSE,,,,,,,,,
9/14/16,9/26/16,1189028,2,2,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,243774,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1186849,10,1,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1183960,7,5,5,1,TRUE,,,,,,,,,
9/14/16,9/26/16,254638,4,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,356751,1,1,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1181866,1,1,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1184444,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,548870,4,4,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1030570,4,4,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1152309,3,3,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1138818,4,2,2,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1185298,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,634790,1,1,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1153687,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1180973,12,4,4,0,FALSE,,,,,,,,,
9/14/16,9/26/16,729737,2,2,2,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1183391,1,1,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1182118,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1169942,6,4,2,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1176937,3,1,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1039748,10,10,7,2,FALSE,,,,,,,,,
9/14/16,9/26/16,1157811,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1194319,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,46723,11,9,7,1,TRUE,,,,,,,,,
9/14/16,9/26/16,1092518,27,9,6,1,FALSE,,,,,,,,,
9/14/16,9/26/16,254076,4,4,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1192515,2,2,2,0,FALSE,,,,,,,,,
9/14/16,9/26/16,844664,8,5,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1190663,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1181514,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1040725,2,1,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,85893,1,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1184896,2,1,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,801644,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1181806,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1174362,6,2,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,492794,4,2,2,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1190653,1,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,105163,1,1,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1157945,3,1,1,0,FALSE,,,,,,,,,
9/14/16,9/26/16,669181,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,54877,3,3,3,0,FALSE,,,,,,,,,
9/14/16,9/26/16,381550,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,850405,4,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1174312,3,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,23601,3,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,227579,13,10,8,1,TRUE,,,,,,,,,
9/14/16,9/26/16,53173,5,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1188857,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,189601,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1184756,0,0,0,0,FALSE,,,,,,,,,
9/14/16,9/26/16,1127707,6,5,5,1,TRUE,,,,,,,,,
9/14/16,9/26/16,1187853,12,6,4,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1197644,1,1,1,1,TRUE,,,,,,,,,
9/21/16,10/3/16,51326,1,1,1,0,FALSE,,,,,,,,,
9/21/16,10/3/16,221025,2,2,2,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1199437,1,1,1,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1212144,3,3,3,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1084498,5,5,5,0,FALSE,,,,,,,,,
9/21/16,10/3/16,352674,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1002742,4,4,3,0,FALSE,,,,,,,,,
9/21/16,10/3/16,759647,11,11,7,1,TRUE,,,,,,,,,
9/21/16,10/3/16,106462,17,9,4,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1206743,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,606552,1,1,1,0,FALSE,,,,,,,,,
9/21/16,10/3/16,214749,9,3,2,0,FALSE,,,,,,,,,
9/21/16,10/3/16,766262,11,5,4,0,FALSE,,,,,,,,,
9/21/16,10/3/16,578777,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1198949,2,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1116988,1,1,1,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1198972,3,1,1,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1205805,30,19,18,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1191084,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1209394,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,335602,1,1,1,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1202565,1,1,1,0,FALSE,,,,,,,,,
9/21/16,10/3/16,24731,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,932160,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1204146,2,2,1,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1214073,2,2,2,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1195152,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1214344,1,1,1,0,FALSE,,,,,,,,,
9/21/16,10/3/16,261889,3,3,3,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1184167,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,87351,4,4,4,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1198526,28,4,3,0,FALSE,,,,,,,,,
9/21/16,10/3/16,548956,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,617878,4,1,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1181746,4,4,3,1,FALSE,,,,,,,,,
9/21/16,10/3/16,188949,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,106818,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,573440,1,1,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,115634,2,2,2,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1197804,5,4,4,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1211041,2,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1159711,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1212875,4,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,400471,10,2,2,0,FALSE,,,,,,,,,
9/21/16,10/3/16,118573,24,3,3,0,FALSE,,,,,,,,,
9/21/16,10/3/16,358027,6,5,5,0,FALSE,,,,,,,,,
9/21/16,10/3/16,856408,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,583255,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1199286,6,6,5,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1214381,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,407490,8,3,2,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1185989,7,7,6,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1202825,8,8,7,0,FALSE,,,,,,,,,
9/21/16,10/3/16,122829,5,3,1,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1107386,5,4,4,1,TRUE,,,,,,,,,
9/21/16,10/3/16,376965,1,1,1,0,FALSE,,,,,,,,,
9/21/16,10/3/16,343729,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,40615,2,1,1,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1058254,3,3,3,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1192882,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1049280,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1193685,2,2,1,0,FALSE,,,,,,,,,
9/21/16,10/3/16,376015,9,7,3,0,FALSE,,,,,,,,,
9/21/16,10/3/16,698370,1,1,1,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1202205,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,395312,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,487944,1,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,186323,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1212292,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,230341,5,5,4,0,FALSE,,,,,,,,,
9/21/16,10/3/16,594167,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1199605,1,1,1,0,FALSE,,,,,,,,,
9/21/16,10/3/16,39593,4,4,3,0,FALSE,,,,,,,,,
9/21/16,10/3/16,413804,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,353969,6,4,3,0,FALSE,,,,,,,,,
9/21/16,10/3/16,658023,1,1,1,0,FALSE,,,,,,,,,
9/21/16,10/3/16,800059,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1213458,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,609928,4,4,4,0,FALSE,,,,,,,,,
9/21/16,10/3/16,471197,16,13,11,1,TRUE,,,,,,,,,
9/21/16,10/3/16,1207724,2,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,96754,9,4,4,1,TRUE,,,,,,,,,
9/21/16,10/3/16,1122246,1,1,1,0,FALSE,,,,,,,,,
9/21/16,10/3/16,801562,4,4,2,1,TRUE,,,,,,,,,
9/21/16,10/3/16,1207066,5,2,2,0,FALSE,,,,,,,,,
9/21/16,10/3/16,396536,3,3,2,0,FALSE,,,,,,,,,
9/21/16,10/3/16,667041,2,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1214804,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,233217,2,2,2,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1212821,2,1,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,653667,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,25061,4,4,3,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1213437,5,3,3,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1213165,2,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,185900,5,2,2,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1201112,1,1,1,0,FALSE,,,,,,,,,
9/21/16,10/3/16,310364,1,1,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1191978,2,2,2,0,FALSE,,,,,,,,,
9/21/16,10/3/16,584461,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1210287,13,3,2,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1076266,1,1,1,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1065329,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1206582,1,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,39494,6,3,3,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1212820,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,643135,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1162842,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,815916,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1205806,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,228996,7,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1197824,1,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,175780,4,3,3,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1195837,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,356990,4,2,1,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1103646,4,3,2,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1214361,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,160276,9,8,8,0,FALSE,,,,,,,,,
9/21/16,10/3/16,492487,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1193531,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1203778,4,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1201948,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,600382,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,565397,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,257278,2,1,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,6013,25,7,5,0,TRUE,,,,,,,,,
9/21/16,10/3/16,1203632,10,2,1,0,FALSE,,,,,,,,,
9/21/16,10/3/16,827988,5,5,4,0,FALSE,,,,,,,,,
9/21/16,10/3/16,51917,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,252956,13,6,5,0,FALSE,,,,,,,,,
9/21/16,10/3/16,366945,4,1,1,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1207155,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1184056,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,863961,10,4,3,1,TRUE,,,,,,,,,
9/21/16,10/3/16,1213107,33,17,14,0,FALSE,,,,,,,,,
9/21/16,10/3/16,26695,7,5,3,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1146411,4,4,2,0,FALSE,,,,,,,,,
9/21/16,10/3/16,51063,11,2,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1195158,2,1,1,0,FALSE,,,,,,,,,
9/21/16,10/3/16,185591,1,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,894673,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,1187307,0,0,0,0,FALSE,,,,,,,,,
9/21/16,10/3/16,675313,2,1,1,0,FALSE,,,,,,,,,
9/21/16,10/3/16,318987,3,3,2,0,FALSE,,,,,,,,,
